Number,Title,Author,State,CreatedAt,ClosedAt,Area,Type,Reactions,URL,Comments,Priority,Milestone
"536","Support gulp html:test for minified builds","kevcunnane","CLOSED","2016-12-15T19:22:54Z","2017-04-24T20:40:56Z","",,"0","https://github.com/microsoft/vscode-mssql/issues/536","0","-1",
"535","PositionOfCursor returns incorrect values when no newlines are present ","coquagli","CLOSED","2016-12-15T19:20:11Z","2016-12-16T00:04:13Z","","Bug","0","https://github.com/microsoft/vscode-mssql/issues/535","3","-1",
"534","Create unreproduceable issue crash troubleshooting guide","kevcunnane","CLOSED","2016-12-15T18:41:54Z","2017-04-24T20:39:38Z","",,"0","https://github.com/microsoft/vscode-mssql/issues/534","0","-1",
"530","Syntax highlighting incorrect for ""#""","coquagli","CLOSED","2016-12-14T23:58:35Z","2016-12-17T01:58:58Z","","Bug","0","https://github.com/microsoft/vscode-mssql/issues/530","0","-1",
"525","Temp tables recreates in each query","penwon","CLOSED","2016-12-14T09:42:57Z","2016-12-14T20:44:09Z","",,"0","https://github.com/microsoft/vscode-mssql/issues/525","1","-1",
"524","The shortcut for Connect doesn't work","abist","CLOSED","2016-12-14T01:31:26Z","2016-12-14T18:49:45Z","","Bug","0","https://github.com/microsoft/vscode-mssql/issues/524","1","-1",
"523","Results for the same file appear in different panes when three editor panes are open","coquagli","CLOSED","2016-12-14T01:18:02Z","2016-12-16T19:38:59Z","","Bug","0","https://github.com/microsoft/vscode-mssql/issues/523","2","-1",
"522","Autocomplete for table name only shows partial list","abist","CLOSED","2016-12-13T22:45:10Z","2017-01-05T22:51:30Z","","Bug","0","https://github.com/microsoft/vscode-mssql/issues/522","4","-1",
"520","Result set index cannot be less than 0 or greater than the number of result sets","coquagli","CLOSED","2016-12-13T20:54:25Z","2019-10-30T18:20:19Z","","Bug","2","https://github.com/microsoft/vscode-mssql/issues/520","7","-1",
"519","Show progress notification in status bar when Peek Definition takes > 500ms","kevcunnane","CLOSED","2016-12-13T18:36:42Z","2016-12-15T00:03:15Z","",,"0","https://github.com/microsoft/vscode-mssql/issues/519","1","-1","MSSQL Public Preview Release 2"
"518","Log start and end (with failure data) info for Peek Definition to the Output","kevcunnane","CLOSED","2016-12-13T18:36:14Z","2016-12-15T01:43:54Z","",,"0","https://github.com/microsoft/vscode-mssql/issues/518","3","-1","MSSQL Public Preview Release 2"
"517","V0 Edit Data scenario","kevcunnane","CLOSED","2016-12-13T18:31:51Z","2017-01-13T21:51:13Z","",,"0","https://github.com/microsoft/vscode-mssql/issues/517","2","-1","MSSQL Preview Release 3"
"516","Add ""New Query"" Command that opens new .sql temp file and prompts for connection","kevcunnane","CLOSED","2016-12-13T17:34:27Z","2017-01-04T20:18:37Z","",,"1","https://github.com/microsoft/vscode-mssql/issues/516","1","-1","MSSQL Preview Release 3"
"515","Support LiveConnection Test configuration with secure storage of secrets","kevcunnane","CLOSED","2016-12-13T17:26:11Z","2017-01-26T19:09:37Z","",,"0","https://github.com/microsoft/vscode-mssql/issues/515","0","-1","MSSQL Preview Release 3"
"514","Move LiveConnection tests to separate project in SqlToolsService","kevcunnane","CLOSED","2016-12-13T17:14:36Z","2017-01-04T19:38:45Z","",,"0","https://github.com/microsoft/vscode-mssql/issues/514","0","-1","MSSQL Preview Release 3"
"513","Question: How to output boolean values?","benrr101","CLOSED","2016-12-13T01:53:49Z","2017-02-23T21:18:23Z","",,"0","https://github.com/microsoft/vscode-mssql/issues/513","7","-1",
"511","Multi-line UDF formatting Issue","Raymondd","CLOSED","2016-12-13T01:18:28Z","2016-12-15T21:51:10Z","","Bug","0","https://github.com/microsoft/vscode-mssql/issues/511","3","-1","MSSQL Preview Release 3"
"510","Foreground text for NULL cell should be white in Dark Theme ","kevcunnane","CLOSED","2016-12-12T19:47:14Z","2016-12-17T01:57:55Z","","Bug","0","https://github.com/microsoft/vscode-mssql/issues/510","0","-1","MSSQL Preview Release 3"
"509","Return ShowPlan data as Text or XML with Query Execution","kevcunnane","CLOSED","2016-12-12T19:10:21Z","2019-04-02T18:55:04Z","","Feature Request","1","https://github.com/microsoft/vscode-mssql/issues/509","1","-1",
"508","Auto complete not working even after loading is done","llali","CLOSED","2016-12-12T17:44:10Z","2016-12-12T19:07:58Z","",,"0","https://github.com/microsoft/vscode-mssql/issues/508","0","-1",
"506","Hotkey for hide query results","penwon","CLOSED","2016-12-12T10:06:03Z","2019-10-30T18:39:34Z","","Feature Request","0","https://github.com/microsoft/vscode-mssql/issues/506","3","-1",
"504","Update readme with result grid font options","kburtram","CLOSED","2016-12-10T02:12:57Z","2016-12-19T21:30:27Z","","Bug","0","https://github.com/microsoft/vscode-mssql/issues/504","0","-1",
"503","Readme GIF animation is really small in Extension Manger view","kburtram","CLOSED","2016-12-10T01:58:34Z","2017-04-24T20:36:47Z","","Feature Request","0","https://github.com/microsoft/vscode-mssql/issues/503","0","-1",
"502","Renaming a file causes connection to be lost","kburtram","CLOSED","2016-12-10T01:48:33Z","2016-12-17T06:30:21Z","","Bug","0","https://github.com/microsoft/vscode-mssql/issues/502","2","-1",
"500","sendTelemetryEvent throwing nullref exception","kburtram","CLOSED","2016-12-10T01:31:15Z","2016-12-13T18:43:58Z","","Bug","0","https://github.com/microsoft/vscode-mssql/issues/500","1","-1",
"496","Write tests for GetSignatureHelp in SqlToolsService","coquagli","CLOSED","2016-12-09T22:42:38Z","2016-12-16T19:09:45Z","",,"0","https://github.com/microsoft/vscode-mssql/issues/496","1","-1","MSSQL Preview Release 3"
"495","Unit tests for query execution in all scenarios","benrr101","CLOSED","2016-12-09T20:52:14Z","2016-12-14T01:28:02Z","",,"0","https://github.com/microsoft/vscode-mssql/issues/495","0","-1",
"494","Result window gets hung when executing just ""GO"" command","fcatae","CLOSED","2016-12-09T14:08:14Z","2016-12-14T19:21:34Z","","Bug","0","https://github.com/microsoft/vscode-mssql/issues/494","4","-1","MSSQL Public Preview Release 2"
"492","Peek Definition on an Azure Instance fails with Connection Exception","sharonravindran","CLOSED","2016-12-09T02:37:12Z","2016-12-15T01:35:13Z","",,"0","https://github.com/microsoft/vscode-mssql/issues/492","0","-1",
"490","Sqltoolsservice dev build auto versions not properly ordered","benrr101","CLOSED","2016-12-08T22:59:00Z","2017-01-03T18:12:34Z","",,"0","https://github.com/microsoft/vscode-mssql/issues/490","1","-1",
"487","Mssql: Failed to load Sql Tools Service","ravenwish1990","CLOSED","2016-12-08T20:43:39Z","2016-12-08T21:15:42Z","",,"0","https://github.com/microsoft/vscode-mssql/issues/487","1","-1",
"486","Update Changelog in Master on release date","kevcunnane","CLOSED","2016-12-08T19:21:41Z","2017-01-03T17:58:42Z","",,"0","https://github.com/microsoft/vscode-mssql/issues/486","0","-1","MSSQL Public Preview Release 2"
"485","Bump version number to 0.2","kevcunnane","CLOSED","2016-12-08T18:52:59Z","2016-12-09T04:29:38Z","",,"0","https://github.com/microsoft/vscode-mssql/issues/485","0","-1","MSSQL Public Preview Release 2"
"484","More graceful crash recovery when creating natively compiled functions  ","abist","CLOSED","2016-12-08T04:01:59Z","2016-12-09T21:52:06Z","","Bug","0","https://github.com/microsoft/vscode-mssql/issues/484","0","-1","MSSQL Public Preview Release 2"
"483","Reuse connection across multiple queries for same file","kevcunnane","CLOSED","2016-12-08T01:28:30Z","2017-01-19T01:59:42Z","","Bug","0","https://github.com/microsoft/vscode-mssql/issues/483","2","-1","MSSQL Preview Release 3"
"482","Update show text document","anthonydresser","CLOSED","2016-12-08T01:05:21Z","2016-12-16T19:07:52Z","",,"0","https://github.com/microsoft/vscode-mssql/issues/482","0","-1","MSSQL Preview Release 3"
"477","Results table not shown when errors are encountered","ckasabula","CLOSED","2016-12-07T21:11:08Z","2020-01-23T01:04:34Z","","Feature Request","2","https://github.com/microsoft/vscode-mssql/issues/477","1","-1",
"476","Copy Message Error","SebastianPrieto","CLOSED","2016-12-07T20:28:19Z","2016-12-07T23:30:51Z","",,"0","https://github.com/microsoft/vscode-mssql/issues/476","2","-1",
"475","Password not saved when savePassword is enabled and user is prompted for password at time of connection","Raymondd","CLOSED","2016-12-07T18:29:29Z","2016-12-09T23:48:55Z","","Bug","0","https://github.com/microsoft/vscode-mssql/issues/475","0","-1","MSSQL Preview Release 3"
"474","Support QUOTED_IDENTIFIER in Autocomplete","kevcunnane","CLOSED","2016-12-07T18:26:13Z","2017-01-04T22:04:16Z","","Feature Request","0","https://github.com/microsoft/vscode-mssql/issues/474","0","-1","MSSQL Preview Release 3"
"473","Escape reserved words during autocomplete","jkerak","CLOSED","2016-12-07T14:18:07Z","2016-12-19T19:25:18Z","","Feature Request","0","https://github.com/microsoft/vscode-mssql/issues/473","1","-1","MSSQL Preview Release 3"
"472","Preview Release 2 candidate: When multiple grids are rendered with larger than 8 rows, 8 is the minimum rows to display per grid.","erickangMSFT","CLOSED","2016-12-07T01:24:14Z","2016-12-09T21:52:58Z","","Bug","0","https://github.com/microsoft/vscode-mssql/issues/472","4","-1","MSSQL Public Preview Release 2"
"470","Sqltoolsservice can't test on dotnet 1.1","anthonydresser","CLOSED","2016-12-06T23:20:23Z","2017-01-03T18:15:01Z","",,"0","https://github.com/microsoft/vscode-mssql/issues/470","1","-1",
"468","Reuse existing SMO server connection for PeekDefinition","kevcunnane","CLOSED","2016-12-06T18:41:18Z","2017-01-09T18:48:24Z","",,"0","https://github.com/microsoft/vscode-mssql/issues/468","1","-1","MSSQL Preview Release 3"
"467","Peek Definition on Mac fails due to lack of DefaultSchema property","kevcunnane","CLOSED","2016-12-06T18:37:52Z","2016-12-08T00:52:35Z","","Bug","0","https://github.com/microsoft/vscode-mssql/issues/467","1","-1","MSSQL Public Preview Release 2"
"466","CI build status banner on README.md is broken for AppVeyor","erickangMSFT","CLOSED","2016-12-06T18:04:17Z","2016-12-19T06:20:32Z","",,"0","https://github.com/microsoft/vscode-mssql/issues/466","2","-1",
"460","Add master branch upload to GitHub releases","kevcunnane","CLOSED","2016-12-05T18:49:59Z","2016-12-19T21:32:43Z","",,"0","https://github.com/microsoft/vscode-mssql/issues/460","0","-1","MSSQL Public Preview Release 2"
"459","Create release branch for Preview 2 and set up Jenkins builds","kevcunnane","CLOSED","2016-12-05T18:48:18Z","2016-12-19T21:32:30Z","",,"0","https://github.com/microsoft/vscode-mssql/issues/459","1","-1",
"458","Plan for SMO SDK","kevcunnane","CLOSED","2016-12-05T18:38:26Z","2017-04-24T20:26:04Z","",,"0","https://github.com/microsoft/vscode-mssql/issues/458","1","-1",
"456","Enable the gif demo for the mssql extension package","erickangMSFT","CLOSED","2016-12-05T18:30:10Z","2016-12-06T21:25:33Z","","Bug","0","https://github.com/microsoft/vscode-mssql/issues/456","1","-1","MSSQL Public Preview Release 2"
